num_updates,time_taken,is_valid
36114,0.11599969863891602,True
223784,0.6690001487731934,True
35288,0.10899996757507324,True
11212,0.045999765396118164,True
6802,0.03500008583068848,True
6248,0.03399944305419922,True
137750,0.3719825744628906,True
5780,0.03400015830993652,True
25254,0.08500027656555176,True
6440,0.03399991989135742,True
